timestamp,vehicule_id,lat,lon,vitesse_kmh
2026-08-01T14:00:00,VH-004,43.64276,1.23436,90
2026-08-01T14:30:00,VH-004,43.58053,1.24837,0
2026-08-01T15:00:00,VH-004,43.71784,1.44399,90
2026-08-01T15:30:00,VH-004,43.43755,1.60208,50
2026-08-01T16:00:00,VH-004,43.63825,1.51155,110
2026-08-01T16:30:00,VH-004,43.80779,1.56191,0
2026-08-01T17:00:00,VH-004,43.50373,1.72916,110
2026-08-01T17:30:00,VH-004,43.30718,1.71662,110
2026-08-01T18:00:00,VH-004,43.80884,1.72502,90
2026-08-01T18:30:00,VH-004,43.71123,1.44663,0
2026-08-01T19:00:00,VH-004,43.65621,1.23257,50
2026-08-01T19:30:00,VH-004,43.77663,1.43182,0
2026-08-01T20:00:00,VH-004,43.7253,1.26104,110
2026-08-01T20:30:00,VH-004,43.3764,1.68491,0
2026-08-01T21:00:00,VH-004,43.33317,1.30466,90
2026-08-01T21:30:00,VH-004,43.57942,1.65609,50
2026-08-01T22:00:00,VH-004,43.40753,1.59083,0
2026-08-01T22:30:00,VH-004,43.62361,1.71209,50
2026-08-01T23:00:00,VH-004,43.30276,1.49436,90
2026-08-01T23:30:00,VH-004,43.47182,1.359,90
2026-08-02T00:00:00,VH-004,43.74088,1.70591,90
2026-08-02T00:30:00,VH-004,43.45135,1.35096,70
2026-08-02T01:00:00,VH-004,43.8349,1.58886,70
2026-08-02T01:30:00,VH-004,43.58589,1.42389,0
2026-08-02T02:00:00,VH-004,43.64453,1.59375,50
2026-08-02T02:30:00,VH-004,43.32466,1.48182,0
2026-08-02T03:00:00,VH-004,43.67685,1.31859,70
2026-08-02T03:30:00,VH-004,43.39213,1.44084,90
2026-08-02T04:00:00,VH-004,43.54844,1.63634,110
2026-08-02T04:30:00,VH-004,43.31656,1.52365,90
2026-08-02T05:00:00,VH-004,43.52506,1.5527,0
2026-08-02T05:30:00,VH-004,43.48585,1.30285,50
2026-08-02T06:00:00,VH-004,43.32414,1.57415,0
2026-08-02T06:30:00,VH-004,43.30887,1.37861,110
2026-08-02T07:00:00,VH-004,43.64318,1.67881,0
2026-08-02T07:30:00,VH-004,43.3887,1.42945,110
2026-08-02T08:00:00,VH-004,43.68194,1.49588,110
2026-08-02T08:30:00,VH-004,43.54925,1.18171,0
2026-08-02T09:00:00,VH-004,43.67211,1.20462,50
2026-08-02T09:30:00,VH-004,43.66284,1.58711,0
2026-08-02T10:00:00,VH-004,43.40794,1.28158,0
2026-08-02T10:30:00,VH-004,43.86713,1.63983,30
2026-08-02T11:00:00,VH-004,43.7643,1.63804,70
2026-08-02T11:30:00,VH-004,43.7895,1.62894,90
2026-08-02T12:00:00,VH-004,43.56741,1.20834,30
2026-08-02T12:30:00,VH-004,43.35386,1.72805,0
2026-08-02T13:00:00,VH-004,43.41762,1.58545,90
2026-08-02T13:30:00,VH-004,43.89569,1.38022,110
2026-08-02T14:00:00,VH-004,43.52166,1.24519,0
2026-08-02T14:30:00,VH-004,43.53131,1.17481,50
2026-08-02T15:00:00,VH-004,43.72497,1.31424,30
2026-08-02T15:30:00,VH-004,43.37854,1.238,0
2026-08-02T16:00:00,VH-004,43.50999,1.4222,0
2026-08-02T16:30:00,VH-004,43.78392,1.53351,0
2026-08-02T17:00:00,VH-004,43.30729,1.16746,30
2026-08-02T17:30:00,VH-004,43.80295,1.68941,90
2026-08-02T18:00:00,VH-004,43.31201,1.4074,0
2026-08-02T18:30:00,VH-004,43.88387,1.59489,30
2026-08-02T19:00:00,VH-004,43.42157,1.51453,70
2026-08-02T19:30:00,VH-004,43.50802,1.50414,50
2026-08-02T20:00:00,VH-004,43.56695,1.22719,110
2026-08-02T20:30:00,VH-004,43.75768,1.48442,30
2026-08-02T21:00:00,VH-004,43.38787,1.65094,0
2026-08-02T21:30:00,VH-004,43.75326,1.49609,30
2026-08-02T22:00:00,VH-004,43.47881,1.50198,110
2026-08-02T22:30:00,VH-004,43.69982,1.30996,50
2026-08-02T23:00:00,VH-004,43.64503,1.35076,0
2026-08-02T23:30:00,VH-004,43.76657,1.70638,0
2026-08-03T00:00:00,VH-004,43.32318,1.20804,70
2026-08-03T00:30:00,VH-004,43.80405,1.29703,110
2026-08-03T01:00:00,VH-004,43.40513,1.29092,70
2026-08-03T01:30:00,VH-004,43.55479,1.21845,90
2026-08-03T02:00:00,VH-004,43.54655,1.38247,70
2026-08-03T02:30:00,VH-004,43.72678,1.66518,110
2026-08-03T03:00:00,VH-004,43.80299,1.34386,0
2026-08-03T03:30:00,VH-004,43.65089,1.4977,50
2026-08-03T04:00:00,VH-004,43.87335,1.41257,0
2026-08-03T04:30:00,VH-004,43.53284,1.49205,50
2026-08-03T05:00:00,VH-004,43.71785,1.70287,0
2026-08-03T05:30:00,VH-004,43.43303,1.39488,50
2026-08-03T06:00:00,VH-004,43.46463,1.32018,0
2026-08-03T06:30:00,VH-004,43.34255,1.51727,50
2026-08-03T07:00:00,VH-004,43.65077,1.28398,50
2026-08-03T07:30:00,VH-004,43.42523,1.71553,110
2026-08-03T08:00:00,VH-004,43.88867,1.68127,0
2026-08-03T08:30:00,VH-004,43.72402,1.51655,50
2026-08-03T09:00:00,VH-004,43.40042,1.27852,0
2026-08-03T09:30:00,VH-004,43.89472,1.20998,0
2026-08-03T10:00:00,VH-004,43.77164,1.3977,50
2026-08-03T10:30:00,VH-004,43.50241,1.22535,90
2026-08-03T11:00:00,VH-004,43.54404,1.62529,90
2026-08-03T11:30:00,VH-004,43.72121,1.34864,90
2026-08-03T12:00:00,VH-004,43.856,1.66558,0
2026-08-03T12:30:00,VH-004,43.42687,1.57282,110
2026-08-03T13:00:00,VH-004,43.71933,1.53395,70
2026-08-03T13:30:00,VH-004,43.60285,1.23757,0
2026-08-03T14:00:00,VH-004,43.70188,1.4016,0
2026-08-03T14:30:00,VH-004,43.59772,1.55302,110
2026-08-03T15:00:00,VH-004,43.69664,1.15207,90
2026-08-03T15:30:00,VH-004,43.59081,1.46347,30
2026-08-03T16:00:00,VH-004,43.65668,1.71167,30
2026-08-03T16:30:00,VH-004,43.60002,1.34953,110
2026-08-03T17:00:00,VH-004,43.81302,1.55292,0
2026-08-03T17:30:00,VH-004,43.79775,1.71144,30
2026-08-03T18:00:00,VH-004,43.80533,1.28491,50
2026-08-03T18:30:00,VH-004,43.44458,1.58788,0
2026-08-03T19:00:00,VH-004,43.76607,1.22118,90
2026-08-03T19:30:00,VH-004,43.5571,1.26641,0
2026-08-03T20:00:00,VH-004,43.36466,1.73971,70
2026-08-03T20:30:00,VH-004,43.50905,1.40629,70
2026-08-03T21:00:00,VH-004,43.68676,1.60502,90
2026-08-03T21:30:00,VH-004,43.30487,1.40257,90
2026-08-03T22:00:00,VH-004,43.596,1.14897,110
2026-08-03T22:30:00,VH-004,43.30515,1.45783,90
2026-08-03T23:00:00,VH-004,43.84478,1.47735,70
2026-08-03T23:30:00,VH-004,43.79109,1.17627,110
2026-08-01T00:00:00,VH-005,43.7974,1.34252,90
2026-08-01T00:30:00,VH-005,43.82209,1.56341,70
2026-08-01T01:00:00,VH-005,43.77158,1.71058,30
2026-08-01T01:30:00,VH-005,43.44732,1.56461,50
2026-08-01T02:00:00,VH-005,43.81499,1.44006,70
2026-08-01T02:30:00,VH-005,43.78973,1.17256,50
2026-08-01T03:00:00,VH-005,43.41528,1.59439,30
2026-08-01T03:30:00,VH-005,43.88017,1.41933,110
2026-08-01T04:00:00,VH-005,43.52173,1.50498,50
2026-08-01T04:30:00,VH-005,43.50517,1.22821,90
2026-08-01T05:00:00,VH-005,43.58462,1.73127,0
2026-08-01T05:30:00,VH-005,43.73508,1.50726,0
2026-08-01T06:00:00,VH-005,43.60872,1.59261,30
2026-08-01T06:30:00,VH-005,43.55162,1.71474,50
2026-08-01T07:00:00,VH-005,43.549,1.39778,50
2026-08-01T07:30:00,VH-005,43.43128,1.15007,0
2026-08-01T08:00:00,VH-005,43.85508,1.34927,110
2026-08-01T08:30:00,VH-005,43.69287,1.49357,110
2026-08-01T09:00:00,VH-005,43.77473,1.21632,70
2026-08-01T09:30:00,VH-005,43.41129,1.17924,110
2026-08-01T10:00:00,VH-005,43.87328,1.24401,70
2026-08-01T10:30:00,VH-005,43.75492,1.37757,90
2026-08-01T11:00:00,VH-005,43.73399,1.44253,70
2026-08-01T11:30:00,VH-005,43.50497,1.5842,90
2026-08-01T12:00:00,VH-005,43.64667,1.43985,0
2026-08-01T12:30:00,VH-005,43.83428,1.63162,30
2026-08-01T13:00:00,VH-005,43.70659,1.7007,0
2026-08-01T13:30:00,VH-005,43.83312,1.14687,0
2026-08-01T14:00:00,VH-005,43.89101,1.14156,90
2026-08-01T14:30:00,VH-005,43.35539,1.67384,110
2026-08-01T15:00:00,VH-005,43.7106,1.70362,110
2026-08-01T15:30:00,VH-005,43.30781,1.73583,0
2026-08-01T16:00:00,VH-005,43.62748,1.47206,0
2026-08-01T16:30:00,VH-005,43.70523,1.44039,0
2026-08-01T17:00:00,VH-005,43.64726,1.2585,110
2026-08-01T17:30:00,VH-005,43.55362,1.36193,30
2026-08-01T18:00:00,VH-005,43.75428,1.7204,0
2026-08-01T18:30:00,VH-005,43.64979,1.68648,50
2026-08-01T19:00:00,VH-005,43.47651,1.15057,0
2026-08-01T19:30:00,VH-005,43.40992,1.5685,110
2026-08-01T20:00:00,VH-005,43.60005,1.18071,70
2026-08-01T20:30:00,VH-005,43.54142,1.62348,90
2026-08-01T21:00:00,VH-005,43.5517,1.47917,90
2026-08-01T21:30:00,VH-005,43.66948,1.53932,30
2026-08-01T22:00:00,VH-005,43.72159,1.35961,50
2026-08-01T22:30:00,VH-005,43.45013,1.6028,70
2026-08-01T23:00:00,VH-005,43.33745,1.215,50
2026-08-01T23:30:00,VH-005,43.41585,1.6067,90
2026-08-02T00:00:00,VH-005,43.8869,1.45293,90
2026-08-02T00:30:00,VH-005,43.73613,1.16155,0
2026-08-02T01:00:00,VH-005,43.46767,1.25768,0
2026-08-02T01:30:00,VH-005,43.52639,1.57751,50
2026-08-02T02:00:00,VH-005,43.60862,1.72851,50
2026-08-02T02:30:00,VH-005,43.73256,1.32385,110
2026-08-02T03:00:00,VH-005,43.39424,1.2069,50
2026-08-02T03:30:00,VH-005,43.80149,1.17406,0
2026-08-02T04:00:00,VH-005,43.64946,1.5283,110
2026-08-02T04:30:00,VH-005,43.38431,1.57496,110
2026-08-02T05:00:00,VH-005,43.57287,1.21483,90
2026-08-02T05:30:00,VH-005,43.53693,1.32907,70
2026-08-02T06:00:00,VH-005,43.33526,1.3177,70
2026-08-02T06:30:00,VH-005,43.72471,1.47586,110
2026-08-02T07:00:00,VH-005,43.53043,1.23393,70
2026-08-02T07:30:00,VH-005,43.67525,1.26971,0
2026-08-02T08:00:00,VH-005,43.66237,1.31836,0
2026-08-02T08:30:00,VH-005,43.85046,1.63358,0
2026-08-02T09:00:00,VH-005,43.33057,1.7092,30
2026-08-02T09:30:00,VH-005,43.36445,1.21481,30
2026-08-02T10:00:00,VH-005,43.82563,1.21368,50
2026-08-02T10:30:00,VH-005,43.86812,1.54278,110
2026-08-02T11:00:00,VH-005,43.79866,1.46411,90
2026-08-02T11:30:00,VH-005,43.51323,1.44375,0
2026-08-02T12:00:00,VH-005,43.83443,1.15069,70
2026-08-02T12:30:00,VH-005,43.3536,1.27932,0
2026-08-02T13:00:00,VH-005,43.30944,1.21954,50
2026-08-02T13:30:00,VH-005,43.67668,1.48681,0
2026-08-02T14:00:00,VH-005,43.87834,1.44241,90
2026-08-02T14:30:00,VH-005,43.78662,1.47734,0
2026-08-02T15:00:00,VH-005,43.56846,1.71758,90
2026-08-02T15:30:00,VH-005,43.75886,1.14105,0
2026-08-02T16:00:00,VH-005,43.75539,1.51997,50
2026-08-02T16:30:00,VH-005,43.53137,1.31151,110
2026-08-02T17:00:00,VH-005,43.85624,1.29146,90
2026-08-02T17:30:00,VH-005,43.86678,1.17541,70
2026-08-02T18:00:00,VH-005,43.56878,1.43747,30
2026-08-02T18:30:00,VH-005,43.61687,1.17343,50
2026-08-02T19:00:00,VH-005,43.81126,1.58886,90
2026-08-02T19:30:00,VH-005,43.83676,1.57192,90
2026-08-02T20:00:00,VH-005,43.35375,1.37553,0
2026-08-02T20:30:00,VH-005,43.60923,1.66326,50
2026-08-02T21:00:00,VH-005,43.39967,1.2445,30
2026-08-02T21:30:00,VH-005,43.55861,1.44835,90
2026-08-02T22:00:00,VH-005,43.32349,1.29873,90
2026-08-02T22:30:00,VH-005,43.87295,1.57693,90
2026-08-02T23:00:00,VH-005,43.51549,1.24214,70
2026-08-02T23:30:00,VH-005,43.56237,1.7024,50
2026-08-03T00:00:00,VH-005,43.64643,1.25898,110
2026-08-03T00:30:00,VH-005,43.85103,1.43314,50
2026-08-03T01:00:00,VH-005,43.30778,1.1669,0
2026-08-03T01:30:00,VH-005,43.68946,1.30242,30
2026-08-03T02:00:00,VH-005,43.46761,1.20743,0
2026-08-03T02:30:00,VH-005,43.32844,1.62868,30
2026-08-03T03:00:00,VH-005,43.5378,1.39289,50
2026-08-03T03:30:00,VH-005,43.59127,1.31132,0
2026-08-03T04:00:00,VH-005,43.60077,1.69783,70
2026-08-03T04:30:00,VH-005,43.33815,1.14161,50
2026-08-03T05:00:00,VH-005,43.6098,1.25071,110
2026-08-03T05:30:00,VH-005,43.706,1.44058,30
2026-08-03T06:00:00,VH-005,43.80925,1.32532,0
2026-08-03T06:30:00,VH-005,43.34156,1.49085,0
2026-08-03T07:00:00,VH-005,43.32969,1.62849,90
2026-08-03T07:30:00,VH-005,43.57628,1.70644,50
2026-08-03T08:00:00,VH-005,43.34637,1.33823,30
2026-08-03T08:30:00,VH-005,43.31459,1.56014,0
2026-08-03T09:00:00,VH-005,43.65239,1.42703,90
2026-08-03T09:30:00,VH-005,43.67641,1.71817,0
2026-08-03T10:00:00,VH-005,43.42501,1.7096,110
2026-08-03T10:30:00,VH-005,43.8224,1.61553,0
2026-08-03T11:00:00,VH-005,43.46435,1.37198,30
2026-08-03T11:30:00,VH-005,43.36242,1.55313,0
2026-08-03T12:00:00,VH-005,43.42308,1.32058,0
2026-08-03T12:30:00,VH-005,43.70059,1.23024,70
2026-08-03T13:00:00,VH-005,43.55002,1.72344,50
2026-08-03T13:30:00,VH-005,43.77835,1.45025,0
2026-08-03T14:00:00,VH-005,43.61042,1.71385,110
2026-08-03T14:30:00,VH-005,43.82906,1.42018,30
2026-08-03T15:00:00,VH-005,43.74619,1.25495,0
2026-08-03T15:30:00,VH-005,43.33961,1.5266,30
2026-08-03T16:00:00,VH-005,43.50025,1.22899,30
2026-08-03T16:30:00,VH-005,43.83229,1.60538,0
2026-08-03T17:00:00,VH-005,43.39288,1.37046,0
2026-08-03T17:30:00,VH-005,43.65871,1.52455,30
2026-08-03T18:00:00,VH-005,43.82638,1.16548,30
2026-08-03T18:30:00,VH-005,43.63169,1.61428,50
2026-08-03T19:00:00,VH-005,43.82795,1.60991,70
2026-08-03T19:30:00,VH-005,43.60967,1.19111,0
2026-08-03T20:00:00,VH-005,43.3827,1.46568,0
2026-08-03T20:30:00,VH-005,43.81224,1.28138,30
2026-08-03T21:00:00,VH-005,43.87536,1.73653,70
2026-08-03T21:30:00,VH-005,43.63271,1.29597,110
2026-08-03T22:00:00,VH-005,43.71376,1.48537,0
2026-08-03T22:30:00,VH-005,43.80956,1.47767,30
2026-08-03T23:00:00,VH-005,43.73794,1.16307,0
2026-08-03T23:30:00,VH-005,43.82908,1.58055,0
2026-08-01T00:00:00,VH-006,43.84102,1.23732,30
2026-08-01T00:30:00,VH-006,43.54732,1.42078,30
2026-08-01T01:00:00,VH-006,43.62174,1.15387,0
2026-08-01T01:30:00,VH-006,43.30228,1.53806,50
2026-08-01T02:00:00,VH-006,43.4211,1.72544,0
2026-08-01T02:30:00,VH-006,43.50472,1.70952,90
2026-08-01T03:00:00,VH-006,43.30198,1.71237,30
2026-08-01T03:30:00,VH-006,43.57725,1.18835,90
2026-08-01T04:00:00,VH-006,43.58841,1.5213,30
2026-08-01T04:30:00,VH-006,43.84612,1.37497,0
2026-08-01T05:00:00,VH-006,43.63663,1.49132,0
2026-08-01T05:30:00,VH-006,43.48014,1.17116,0
2026-08-01T06:00:00,VH-006,43.77867,1.42859,70
2026-08-01T06:30:00,VH-006,43.76225,1.60969,0
2026-08-01T07:00:00,VH-006,43.37785,1.4429,50
2026-08-01T07:30:00,VH-006,43.52921,1.30969,0
2026-08-01T08:00:00,VH-006,43.63432,1.63394,50
2026-08-01T08:30:00,VH-006,43.88104,1.5454,90
2026-08-01T09:00:00,VH-006,43.70398,1.2967,70
2026-08-01T09:30:00,VH-006,43.3906,1.6243,30
2026-08-01T10:00:00,VH-006,43.72149,1.39924,0
2026-08-01T10:30:00,VH-006,43.50752,1.62761,70
2026-08-01T11:00:00,VH-006,43.39299,1.7007,50
2026-08-01T11:30:00,VH-006,43.57188,1.17375,50
2026-08-01T12:00:00,VH-006,43.88319,1.27739,70
2026-08-01T12:30:00,VH-006,43.50739,1.49587,90
2026-08-01T13:00:00,VH-006,43.82662,1.54746,70
2026-08-01T13:30:00,VH-006,43.30053,1.67795,70
2026-08-01T14:00:00,VH-006,43.56507,1.7234,90
2026-08-01T14:30:00,VH-006,43.71838,1.46998,70
2026-08-01T15:00:00,VH-006,43.85187,1.4952,70
2026-08-01T15:30:00,VH-006,43.54546,1.22567,90
2026-08-01T16:00:00,VH-006,43.69373,1.59838,30
2026-08-01T16:30:00,VH-006,43.7606,1.50729,0
2026-08-01T17:00:00,VH-006,43.49893,1.65911,110
2026-08-01T17:30:00,VH-006,43.30171,1.3555,50
2026-08-01T18:00:00,VH-006,43.73784,1.59113,70
2026-08-01T18:30:00,VH-006,43.37256,1.52167,0
2026-08-01T19:00:00,VH-006,43.51538,1.63944,30
2026-08-01T19:30:00,VH-006,43.70765,1.55189,0
2026-08-01T20:00:00,VH-006,43.40536,1.65847,0
2026-08-01T20:30:00,VH-006,43.80187,1.50332,0
2026-08-01T21:00:00,VH-006,43.45742,1.65714,110
2026-08-01T21:30:00,VH-006,43.51205,1.48052,70
2026-08-01T22:00:00,VH-006,43.8872,1.4687,0
2026-08-01T22:30:00,VH-006,43.76723,1.17348,90
2026-08-01T23:00:00,VH-006,43.35273,1.27575,30
2026-08-01T23:30:00,VH-006,43.3668,1.72341,0
2026-08-02T00:00:00,VH-006,43.79399,1.64625,0
2026-08-02T00:30:00,VH-006,43.58445,1.36737,50
2026-08-02T01:00:00,VH-006,43.33132,1.219,50
2026-08-02T01:30:00,VH-006,43.4524,1.21546,110
2026-08-02T02:00:00,VH-006,43.41596,1.39838,30
2026-08-02T02:30:00,VH-006,43.59757,1.19326,70
2026-08-02T03:00:00,VH-006,43.50522,1.56159,30
2026-08-02T03:30:00,VH-006,43.4059,1.60395,0
2026-08-02T04:00:00,VH-006,43.68088,1.43094,50
2026-08-02T04:30:00,VH-006,43.70785,1.29373,50
2026-08-02T05:00:00,VH-006,43.46468,1.28333,0
2026-08-02T05:30:00,VH-006,43.88758,1.15193,0
2026-08-02T06:00:00,VH-006,43.5502,1.57357,110
2026-08-02T06:30:00,VH-006,43.61621,1.55875,90
2026-08-02T07:00:00,VH-006,43.52707,1.37304,30
2026-08-02T07:30:00,VH-006,43.84112,1.40591,0
2026-08-02T08:00:00,VH-006,43.8034,1.30289,0
2026-08-02T08:30:00,VH-006,43.45487,1.31989,110
2026-08-02T09:00:00,VH-006,43.62669,1.65037,110
2026-08-02T09:30:00,VH-006,43.77171,1.50145,30
2026-08-02T10:00:00,VH-006,43.67251,1.71614,0
2026-08-02T10:30:00,VH-006,43.65805,1.64083,0
2026-08-02T11:00:00,VH-006,43.72122,1.15542,70
2026-08-02T11:30:00,VH-006,43.71437,1.52662,0
2026-08-02T12:00:00,VH-006,43.35246,1.36616,0
2026-08-02T12:30:00,VH-006,43.81342,1.57816,0
2026-08-02T13:00:00,VH-006,43.61941,1.59059,0
2026-08-02T13:30:00,VH-006,43.83236,1.31367,110
2026-08-02T14:00:00,VH-006,43.61562,1.67354,0
2026-08-02T14:30:00,VH-006,43.60059,1.16197,30
2026-08-02T15:00:00,VH-006,43.53139,1.67121,70
2026-08-02T15:30:00,VH-006,43.53929,1.36922,50
2026-08-02T16:00:00,VH-006,43.87084,1.17364,50
2026-08-02T16:30:00,VH-006,43.89845,1.26499,110
2026-08-02T17:00:00,VH-006,43.54895,1.46992,90
2026-08-02T17:30:00,VH-006,43.85664,1.40851,50
2026-08-02T18:00:00,VH-006,43.47618,1.14535,70
2026-08-02T18:30:00,VH-006,43.5879,1.4115,110
2026-08-02T19:00:00,VH-006,43.70146,1.63544,0
2026-08-02T19:30:00,VH-006,43.79714,1.2699,70
2026-08-02T20:00:00,VH-006,43.75985,1.26674,50
2026-08-02T20:30:00,VH-006,43.48475,1.31312,50
2026-08-02T21:00:00,VH-006,43.72871,1.40677,0
2026-08-02T21:30:00,VH-006,43.4631,1.23078,50
2026-08-02T22:00:00,VH-006,43.81226,1.15203,70
2026-08-02T22:30:00,VH-006,43.8842,1.31102,0
2026-08-02T23:00:00,VH-006,43.6345,1.70055,0
2026-08-02T23:30:00,VH-006,43.50236,1.68581,90
2026-08-03T00:00:00,VH-006,43.61587,1.50983,50
2026-08-03T00:30:00,VH-006,43.49916,1.21792,50
2026-08-03T01:00:00,VH-006,43.63919,1.44302,70
2026-08-03T01:30:00,VH-006,43.82113,1.34138,90
2026-08-03T02:00:00,VH-006,43.46152,1.30734,110
2026-08-03T02:30:00,VH-006,43.47301,1.64425,0
2026-08-03T03:00:00,VH-006,43.76284,1.61944,0
2026-08-03T03:30:00,VH-006,43.87965,1.31498,50
2026-08-03T04:00:00,VH-006,43.515,1.53156,30
2026-08-03T04:30:00,VH-006,43.80053,1.28705,0
2026-08-03T05:00:00,VH-006,43.81833,1.45307,50
2026-08-03T05:30:00,VH-006,43.80753,1.28664,50
2026-08-03T06:00:00,VH-006,43.37274,1.68871,90
2026-08-03T06:30:00,VH-006,43.36686,1.53711,110
2026-08-03T07:00:00,VH-006,43.63229,1.21209,30
2026-08-03T07:30:00,VH-006,43.84204,1.73458,30
2026-08-03T08:00:00,VH-006,43.6521,1.71286,30
2026-08-03T08:30:00,VH-006,43.72738,1.6789,70
2026-08-03T09:00:00,VH-006,43.68188,1.68024,50
2026-08-03T09:30:00,VH-006,43.84155,1.55153,110
2026-08-03T10:00:00,VH-006,43.54945,1.39536,110
2026-08-03T10:30:00,VH-006,43.80555,1.35549,30
2026-08-03T11:00:00,VH-006,43.60483,1.30733,0
2026-08-03T11:30:00,VH-006,43.61354,1.39228,30
2026-08-03T12:00:00,VH-006,43.30651,1.15802,70
2026-08-03T12:30:00,VH-006,43.30009,1.55633,30
2026-08-03T13:00:00,VH-006,43.59073,1.32054,70
2026-08-03T13:30:00,VH-006,43.41304,1.50706,50
2026-08-03T14:00:00,VH-006,43.44677,1.24787,0
2026-08-03T14:30:00,VH-006,43.76706,1.7272,70
2026-08-03T15:00:00,VH-006,43.474,1.1728,110
2026-08-03T15:30:00,VH-006,43.88295,1.70972,70
2026-08-03T16:00:00,VH-006,43.84666,1.65413,70
2026-08-03T16:30:00,VH-006,43.44862,1.54068,90
2026-08-03T17:00:00,VH-006,43.81962,1.22035,110
2026-08-03T17:30:00,VH-006,43.47706,1.25077,30
2026-08-03T18:00:00,VH-006,43.82594,1.64402,30
2026-08-03T18:30:00,VH-006,43.6571,1.57501,50
2026-08-03T19:00:00,VH-006,43.76986,1.66673,0
2026-08-03T19:30:00,VH-006,43.81758,1.67792,70
2026-08-03T20:00:00,VH-006,43.64001,1.15312,0
2026-08-03T20:30:00,VH-006,43.50648,1.5622,30
2026-08-03T21:00:00,VH-006,43.42839,1.70334,0
2026-08-03T21:30:00,VH-006,43.81069,1.4802,50
2026-08-03T22:00:00,VH-006,43.54086,1.2458,0
2026-08-03T22:30:00,VH-006,43.78227,1.38872,0
2026-08-03T23:00:00,VH-006,43.64639,1.56632,0
2026-08-03T23:30:00,VH-006,43.3592,1.19337,0
2026-08-01T00:00:00,VH-007,43.81542,1.62158,70
2026-08-01T00:30:00,VH-007,43.34421,1.72321,0
2026-08-01T01:00:00,VH-007,43.32622,1.32993,90
2026-08-01T01:30:00,VH-007,43.70221,1.65684,0
2026-08-01T02:00:00,VH-007,43.74596,1.45771,0
2026-08-01T02:30:00,VH-007,43.38594,1.46408,0
2026-08-01T03:00:00,VH-007,43.86287,1.6848,50
2026-08-01T03:30:00,VH-007,43.30442,1.56035,50
2026-08-01T04:00:00,VH-007,43.71586,1.652,90
2026-08-01T04:30:00,VH-007,43.34184,1.22862,50
2026-08-01T05:00:00,VH-007,43.85937,1.15807,0
2026-08-01T05:30:00,VH-007,43.64597,1.44542,0
2026-08-01T06:00:00,VH-007,43.64249,1.56517,0
2026-08-01T06:30:00,VH-007,43.68271,1.25363,50
2026-08-01T07:00:00,VH-007,43.75759,1.17686,30
2026-08-01T07:30:00,VH-007,43.40487,1.27691,90
2026-08-01T08:00:00,VH-007,43.55754,1.73331,110
2026-08-01T08:30:00,VH-007,43.57281,1.63389,90
2026-08-01T09:00:00,VH-007,43.77191,1.55089,0
2026-08-01T09:30:00,VH-007,43.55152,1.16324,70
2026-08-01T10:00:00,VH-007,43.88392,1.48636,0
2026-08-01T10:30:00,VH-007,43.69746,1.67112,30
2026-08-01T11:00:00,VH-007,43.30484,1.69892,110
2026-08-01T11:30:00,VH-007,43.76993,1.47012,90
2026-08-01T12:00:00,VH-007,43.847,1.25575,50
2026-08-01T12:30:00,VH-007,43.31437,1.22958,90
2026-08-01T13:00:00,VH-007,43.68397,1.27136,50
2026-08-01T13:30:00,VH-007,43.72492,1.32352,90
2026-08-01T14:00:00,VH-007,43.64498,1.50443,0
2026-08-01T14:30:00,VH-007,43.43435,1.2466,70
2026-08-01T15:00:00,VH-007,43.67896,1.58919,70
2026-08-01T15:30:00,VH-007,43.4999,1.52282,0
2026-08-01T16:00:00,VH-007,43.58447,1.28515,110
2026-08-01T16:30:00,VH-007,43.77635,1.17543,30
2026-08-01T17:00:00,VH-007,43.41477,1.73627,0
2026-08-01T17:30:00,VH-007,43.70042,1.29818,110
2026-08-01T18:00:00,VH-007,43.75612,1.43465,30
2026-08-01T18:30:00,VH-007,43.77648,1.69562,30
2026-08-01T19:00:00,VH-007,43.72796,1.3977,30
2026-08-01T19:30:00,VH-007,43.85628,1.5262,50
2026-08-01T20:00:00,VH-007,43.84292,1.22573,90
2026-08-01T20:30:00,VH-007,43.71824,1.33013,50
2026-08-01T21:00:00,VH-007,43.36425,1.67996,90
2026-08-01T21:30:00,VH-007,43.55378,1.39916,0
2026-08-01T22:00:00,VH-007,43.4423,1.2139,90
2026-08-01T22:30:00,VH-007,43.32532,1.54372,90
2026-08-01T23:00:00,VH-007,43.52987,1.31737,50
2026-08-01T23:30:00,VH-007,43.75554,1.41032,0
2026-08-02T00:00:00,VH-007,43.30384,1.27752,70
2026-08-02T00:30:00,VH-007,43.74262,1.71572,50
2026-08-02T01:00:00,VH-007,43.88111,1.4833,30
2026-08-02T01:30:00,VH-007,43.69226,1.48599,0
2026-08-02T02:00:00,VH-007,43.73334,1.20017,110
2026-08-02T02:30:00,VH-007,43.68851,1.69204,50
2026-08-02T03:00:00,VH-007,43.71204,1.2412,110
2026-08-02T03:30:00,VH-007,43.64597,1.6654,30
2026-08-02T04:00:00,VH-007,43.51396,1.41295,0
2026-08-02T04:30:00,VH-007,43.72636,1.49093,0
2026-08-02T05:00:00,VH-007,43.50134,1.62716,70
2026-08-02T05:30:00,VH-007,43.775,1.17881,90
2026-08-02T06:00:00,VH-007,43.56068,1.56526,0
2026-08-02T06:30:00,VH-007,43.48434,1.2775,0
